id,rating,genre,director,writer,theater_date,runtime,rating_10_point,fresh
1001,PG-13,Drama,Stephen Frears,Jeff Pope|Steve Coogan,2013-11-22,98,7.1,1.0
1002,NR,Action and Adventure|Art House and International|Drama,Jacques Rivette,Pascal Bonitzer|Christine Laurent,1989-12-22,150,6.2,1.0
1004,PG-13,Drama,Steven Spielberg,Menno Meyjes,1985-12-16,154,6.8,1.0
1006,R,Action and Adventure|Drama|Mystery and Suspense,Neil Jordan,unknown,2007-09-14,122,6.2,1.0
1007,PG,Comedy|Kids and Family,unknown,Coke Sams|John Cherry,1987-05-22,92,5.4,1.0
1008,R,Action and Adventure|Classics,Jack Hill,Jack Hill,1973-06-13,91,6.5,1.0
1009,PG-13,Comedy|Drama|Romance,unknown,unknown,2010-12-17,121,5.4,0.0
1011,R,Horror,Steven Quale,Eric Heisserer,2011-08-12,92,5.9,1.0
1013,R,Drama,unknown,Glenn Close|Gabriella Prekop|John Banville|Gabrialla Prekop,2012-01-27,113,6.2,1.0
1014,PG,Comedy|Drama|Romance,Gary Winick,Jose Rivera|Tim Sullivan,2010-05-14,105,5.5,0.0
1015,R,Horror|Kids and Family|Mystery and Suspense|Science Fiction and Fantasy,Ole Bornedal,Ole Bornedal|Henrik Prip,2007-02-12,93,6.2,1.0
1016,R,Comedy,Zak Penn,Matt Bierman|Zak Penn,2008-01-11,104,6.2,1.0
1017,PG-13,Drama|Science Fiction and Fantasy|Romance,David Fincher,Eric Roth|Robin Swicord,2008-12-25,166,7.1,1.0
1020,NR,Art House and International|Drama|Romance,Vasili Pichul,Mariya Khmelik,1989-04-14,130,7.4,1.0
1021,NR,Documentary,Henri Cartier-Bresson,Alfred Lewis Levitt,,33,6.2,1.0
1022,PG,Action and Adventure|Animation|Kids and Family|Science Fiction and Fantasy,Ralph Bakshi,Ralph Bakshi,1977-02-09,80,6.1,1.0
1023,PG-13,Action and Adventure|Horror|Mystery and Suspense,Joseph Sargent,Michael De Guzman,1987-01-01,89,3.5,0.0
1024,G,Classics|Comedy|Musical and Performing Arts|Romance,unknown,Johnny Mercer|Ian McLellan Hunter|Frank Cavett|Elaine Ryan,1940-01-01,83,6.2,0.0
1025,NR,Classics|Musical and Performing Arts|Romance,Charles Walters,Albert Hackett|Frances Goodrich|Sidney Sheldon|Guy Bolton,1948-07-08,103,7.4,1.0
1026,R,Action and Adventure|Classics|Drama|Mystery and Suspense,Douglas Hickox,unknown,1975-03-26,111,5.9,0.0
1028,G,Kids and Family|Science Fiction and Fantasy,Brian Henson,Jerry Juhl,1992-01-01,120,6.8,1.0
1029,NR,Drama|Faith and Spirituality,Michael Curtiz,Philip Dunne|Casey Robinson,,140,6.2,0.0
1030,NR,Art House and International|Drama|Horror,Mario Bava,Ernesto Gastaldi|Ugo Guerra|Luciano Martini|Luciano Martino,1963-08-29,90,6.4,1.0
1031,NR,Classics|Comedy|Drama,Morton DaCosta,unknown,1958-12-27,143,7.8,1.0
1033,R,Action and Adventure|Drama|Mystery and Suspense,Michael Winner,Leslie Arliss|Michael Winner,1983-10-28,99,5.5,0.0
1034,PG,Drama,Waris Hussein,Ian Thorne,,125,6.2,1.0
1035,R,Action and Adventure|Mystery and Suspense,James Glickenhaus,James Glickenhaus,1993-12-02,104,4.0,0.0
1036,PG-13,Drama,Edward Burns,Edward Burns,2012-12-07,99,6.3,1.0
1037,NR,Action and Adventure|Drama,Michael Pressman,Eric Hendershot|Marc Reid Rubel|Dori Pierson,,95,6.2,1.0
1038,PG-13,Comedy|Drama|Romance,Donald Petrie,Burr Steers|Brian Regan|Kristen Buckley,2003-02-07,115,5.7,0.0
1042,NR,Art House and International|Drama,Robert Bresson,Robert Bresson,1966-05-25,95,6.2,1.0
1043,PG-13,Action and Adventure|Drama|Mystery and Suspense|Science Fiction and Fantasy|Faith and Spirituality,Vic Sarin|Victor Sarin,unknown,2001-01-26,100,6.2,1.0
1044,R,Drama,George Hickenlooper,Captain Mauzner,2007-02-09,89,5.7,0.0
1045,NR,Action and Adventure|Art House and International|Drama|Mystery and Suspense|Romance,Mani Ratnam,Mani Ratnam,,133,6.2,1.0
1046,R,Drama,unknown,unknown,2010-05-07,126,6.6,1.0
1047,G,Drama|Musical and Performing Arts,Nils Tavernier,unknown,,95,6.2,1.0
1048,PG,Classics|Comedy|Mystery and Suspense,Alfred Hitchcock,John Michael Hayes|John Hayes,1955-10-03,100,7.4,1.0
1049,NR,Art House and International|Drama|Romance,Seyfi Teoman,Seyfi Teoman|Baris Bicakci,,102,6.2,1.0
1050,PG,Comedy|Kids and Family|Science Fiction and Fantasy,Eli Roth,Eric Kripke,2018-09-21,104,6.1,1.0
1051,NR,Drama,Bruce Beresford,Eleanor Witcombe|Moya Iceton,,100,5.5,1.0
1054,R,Comedy|Drama,John Moffitt,Lanier Laney|Terry Sweeney,1987-01-01,83,4.4,0.0
1055,R,Art House and International|Drama,Danis Tanovic,Danis Tanovic,2001-12-21,98,7.4,1.0
1056,R,Comedy|Drama,Peter Chelsom,Peter Chelsom|Peter Flannery,1995-03-31,126,6.5,1.0
1060,PG,Comedy,Michael Schultz,Mitchell Klebanoff|Mark Feldberg,1987-08-14,86,4.0,0.0
1061,NR,Comedy|Drama|Romance,Mostofa Sarwar Farooki,Mostofa Sarwar Farooki|Anisul Hoque,,106,6.2,1.0
1062,NR,Classics|Drama|Mystery and Suspense,Richard Thorpe,John Van Druten,1937-04-30,117,6.2,0.0
1064,NR,Art House and International|Drama,Maurice Pialat,Maurice Pialat|Sylvie Pialat|Sylvie Danton,,98,6.2,1.0
1065,PG,Action and Adventure|Kids and Family,unknown,Karen Janszen|Corey Blechman|John Mattson,1995-07-21,98,6.2,1.0
1066,NR,Art House and International|Drama,Ben Ferris,unknown,,80,6.2,1.0
1067,R,Drama|Romance,Luca Guadagnino,James Ivory,2018-01-19,130,7.5,1.0
1069,NR,Drama,Ramin Serry,Ramin Serry,2002-02-22,90,6.8,1.0
1070,R,Drama|Mystery and Suspense,Nathan Hope,Nathan Hope,2009-01-15,106,4.2,0.0
1071,R,Drama,Mel Gibson,Mel Gibson|Benedict Fitzgerald,2004-02-25,127,6.3,0.0
1072,NR,Drama|Television,unknown,unknown,,90,6.2,1.0
1074,NR,Drama,Craig Brewer,unknown,,90,6.2,1.0
1075,NR,Art House and International|Classics|Drama,Anatole Litvak,Peter Viertel|Hugh Wheeler,1962-12-12,110,5.2,0.0
1076,NR,Documentary|Special Interest,Mark Hopkins,unknown,2010-06-04,93,6.2,1.0
1077,PG-13,Action and Adventure|Mystery and Suspense|Science Fiction and Fantasy,Steven Spielberg,Michael Crichton|David Koepp|Malia Scotch Marmo,1993-06-11,126,7.5,1.0
1078,R,Action and Adventure|Mystery and Suspense,Andrew Davis,Steven Pressfield|Ronald Shusett|Andrew Davis|Steve Pressfield|Steven Seagal|John Eskow,1988-01-01,99,5.3,0.0
1079,R,Comedy|Drama|Mystery and Suspense,Greg Marcks,Greg Marcks,2003-10-15,86,6.6,1.0
1080,PG-13,Drama|Musical and Performing Arts|Romance,Maggie Greenwald,Maggie Greenwald,2001-06-29,112,6.6,1.0
1081,R,Action and Adventure|Art House and International|Classics|Drama|Romance,unknown,unknown,2010-05-28,126,5.8,0.0
1082,PG,Classics|Drama,John Frankenheimer,Robert Alan Aurthur|William Hanley,1966-12-21,167,7.1,1.0
1083,PG-13,Comedy|Drama|Romance,Michel Hazanavicius,Michel Hazanavicius,2011-11-25,100,7.9,1.0
1084,R,Drama,Gia Coppola,Gia Coppola,2014-05-09,100,6.2,1.0
1085,NR,Art House and International|Drama,Bertrand Tavernier,Bertrand Tavernier|Dominique Sampiero|Tiffany Tavernier,1999-03-12,118,7.4,1.0
1086,PG,Science Fiction and Fantasy,unknown,Anne Dyer|John Sayles,1980-12-25,105,4.9,0.0
1089,R,Comedy|Drama|Science Fiction and Fantasy,Gus Van Sant,Gus Van Sant,1994-05-20,100,4.5,0.0
1090,R,Classics|Comedy,unknown,Jack Margolis,1975-04-01,95,6.2,1.0
1091,PG-13,Drama,Roger Donaldson,David Self,2000-12-25,145,6.9,1.0
1092,PG-13,Drama|Mystery and Suspense,Bryan Singer,Christopher McQuarrie|Nathan Alexander,2008-12-25,120,6.3,1.0
1093,R,Classics|Comedy,Elia Kazan,Tennessee Williams,1956-12-18,114,7.2,1.0
1094,PG,Comedy|Science Fiction and Fantasy,Tom Mankiewicz,unknown,1991-08-09,96,6.6,0.0
1095,R,Comedy,Kevin Smith,Kevin Smith,1995-10-20,95,5.7,1.0
1096,R,Action and Adventure|Drama,Harry Hook,Jay Presson Allen|Sara Schiff,1989-01-01,90,6.2,1.0
1097,NR,Classics|Drama|Western,unknown,James Edward Grant,1957-02-09,99,6.6,1.0
1099,NR,Classics|Drama|Mystery and Suspense,Charles Vidor,Reginald Denham|Garrett Elsden Fort|Edward Percy,,92,6.2,1.0
1100,NR,Documentary|Drama,Mano Khalil,Mano Khalil,,107,6.2,1.0
1101,PG,Comedy|Drama,George Lucas,George Lucas|Gloria Katz|Willard Huyck,1973-08-01,113,7.7,1.0
1102,PG,Classics|Drama,George Stevens,Albert Hackett|Frances Goodrich,1959-03-18,156,7.5,1.0
1103,PG,Animation|Comedy|Kids and Family,Nick Park,Mark Burton|James Higginson,2018-02-16,89,6.4,1.0
1104,PG,Action and Adventure|Drama|Mystery and Suspense,Don Siegel,unknown,1973-09-19,111,7.1,1.0
1106,NR,Classics|Drama|Romance,George Melford|George Fitzmaurice,unknown,1921-01-01,80,7.0,1.0
1108,R,Horror|Mystery and Suspense,Rob Schmidt,unknown,2003-05-30,95,5.0,0.0
1110,NR,Documentary|Special Interest,Emile de Antonio|Dan Talbot,unknown,1964-01-14,97,7.5,1.0
1112,PG,Drama,Hirokazu Koreeda,Hirokazu Koreeda,2016-07-08,128,7.2,1.0
1113,R,Comedy|Drama,George Gallo,George Gallo|Andy Weiss,2010-08-06,112,5.8,0.0
1114,R,Comedy|Drama,unknown,Kenya Barris|Tracy Oliver,2017-07-21,122,6.5,1.0
1115,NR,Action and Adventure|Comedy|Drama,Jeffrey Lau,unknown,,188,6.2,1.0
1116,R,Comedy,Dennis Hopper,John Rice|Joe Batteer|Dan Gilroy|Joe Gayton,1994-04-22,105,4.1,0.0
1119,NR,Drama|Mystery and Suspense,Fritz Lang,Douglas Morrow,1956-09-05,80,6.5,1.0
1120,NR,Comedy,Steno,Steno|Mario Amendola|Bruno Corbucci|Bud Spencer,,90,6.2,1.0
1121,PG,Action and Adventure|Classics|Comedy|Drama,Peter Yates,William Goldman,1972-01-26,105,6.2,1.0
1122,R,Drama,Lynn Shelton,Lynn Shelton,2013-09-06,90,6.2,1.0
1123,PG,Comedy|Musical and Performing Arts|Television,Jim Sharman,unknown,1981-10-13,94,6.1,0.0
1125,NR,Art House and International|Documentary,unknown,unknown,,110,5.0,0.0
1126,NR,Classics|Drama|Romance,Irving Rapper,Casey Robinson,1942-10-22,117,7.9,1.0
1128,R,Comedy|Romance,Stanley Donen,Charlie Peters|Larry Gelbart,1984-02-17,90,3.5,0.0
1131,NR,Comedy|Drama,unknown,unknown,,88,6.2,1.0
1132,R,Action and Adventure|Drama,Albert Pyun,John Stockwell|Marty Ross|Scott Fields,1986-06-01,96,2.8,0.0
1133,R,Drama|Mystery and Suspense,Michael Fields,Richard Ford Grayling,1991-06-01,94,6.6,1.0
1134,R,Documentary|Drama|Special Interest,Rainer Werner Fassbinder,unknown,,57,6.2,1.0
1136,PG-13,Action and Adventure|Science Fiction and Fantasy,Peter Jackson,Peter Jackson|Philippa Boyens|Guillermo del Toro|Fran Walsh,2012-12-14,170,6.4,1.0
1137,NR,Classics|Comedy|Drama,Douglas Sirk,George Zuckerman,1957-06-01,99,6.8,1.0
1138,PG-13,Comedy,Michael Urie,Halley Feiffer|Ryan Spahn,2013-05-10,96,6.2,1.0
1140,R,Comedy|Documentary,Jeff Tremaine,Jeff Tremaine|Johnny Knoxville,2002-10-25,84,5.3,0.0
1141,R,Action and Adventure|Western,Richard Lang,unknown,,102,5.5,0.0
1143,PG,Drama,Paul Feig,Paul Feig,2004-12-03,95,5.6,0.0
1144,PG-13,Drama,Neal Slavin,Kendrew Lascelles,2001-10-19,106,6.2,1.0
1145,PG-13,Comedy,Mel Brooks,Mel Brooks|Steve Haberman|Rudy De Luca|Ron Clark,1991-07-26,93,4.4,0.0
1146,NR,Art House and International|Comedy|Drama|Romance,Francisco Regueiro,Angel Fernandez Santos|Francisco Regueiro,,104,6.2,1.0
1147,NR,Comedy|Science Fiction and Fantasy,Scott Dikkers,unknown,,120,6.2,1.0
1148,PG,Comedy|Drama,Bill Forsyth,unknown,,82,6.2,1.0
1149,PG,Drama|Faith and Spirituality,Alex Kendrick|Stephen Kendrick,Alex Kendrick|Stephen Kendrick,2006-09-29,111,5.0,0.0
1150,PG-13,Comedy,Trent Cooper,Jonathan Bernstein|James Greer,2006-03-24,89,3.9,0.0
1152,NR,Drama,Jan Cvitkovic,unknown,,68,6.2,1.0
1153,NR,Classics|Horror,Robert Siodmak,Eric Taylor,,80,6.0,1.0
1154,G,Action and Adventure|Animation|Comedy|Drama|Kids and Family|Musical and Performing Arts,Rob LaDuca|Darrell Rooney,Flip Kobler|Cindy Marcus,1998-10-27,75,5.8,0.0
1155,PG-13,Documentary|Special Interest,Matt Tynauer|Matt Tyrnauer,unknown,2009-03-18,96,6.6,1.0
1156,G,Action and Adventure|Animation|Classics|Comedy|Kids and Family|Musical and Performing Arts,Jack Kinney|Hamilton Luske|Bill Roberts|William Morgan,Ted Sears|Eldon Dedini|Homer Brightman|Harry Reeves|Tom Oreb|Lance Nolley,1947-09-27,96,6.3,1.0
1158,NR,Action and Adventure|Drama|Mystery and Suspense,unknown,Zenzo Matsumura,,133,6.2,1.0
1159,NR,Classics|Comedy|Drama|Musical and Performing Arts,David Swift,David Swift,1967-01-01,121,6.8,1.0
1160,NR,Action and Adventure|Art House and International,Liu Chia-Liang,unknown,1982-01-01,110,6.2,1.0
1161,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense,unknown,unknown,2005-04-01,105,7.0,1.0
1162,R,Comedy|Drama,Glenn Ficarra|John Requa,Robert Carlock,2016-03-04,111,6.3,1.0
1163,R,Art House and International|Drama|Romance,Paul McGuigan,Matt Greenhalgh,2017-12-29,105,6.6,1.0
1164,R,Drama,Josie Rourke,Beau Willimon,,112,6.6,1.0
1166,NR,Art House and International|Drama,unknown,unknown,,116,7.8,1.0
1167,R,Comedy,unknown,unknown,1996-03-22,93,7.3,1.0
1168,NR,Action and Adventure|Drama,Charles Crichton,unknown,1952-01-01,84,6.2,1.0
1169,PG-13,Horror,David Gelb,Luke Dawson|Jeremy Slater,2015-02-27,83,5.0,0.0
1170,R,Art House and International|Comedy|Drama,Tony Bill,John Patrick Shanley,1987-01-01,92,6.2,1.0
1171,PG-13,Action and Adventure|Mystery and Suspense,unknown,unknown,2013-10-18,105,6.2,1.0
1172,NR,Action and Adventure|Art House and International|Drama,Daniela Thomas,Daniela Thomas|Beto Amaral,2018-01-12,116,6.5,1.0
1173,R,Art House and International|Drama,Andrei Tarkovsky,Andrey Konchalovskiy|Andrei Tarkovsky,1973-01-01,205,7.3,1.0
1175,R,Art House and International|Drama,Yimou Zhang,Lu Wei|Yu Hua,1994-12-16,125,7.0,1.0
1176,NR,Animation|Kids and Family,Frank Fehmers,Richard Felgate,,80,6.2,1.0
1179,R,Comedy|Drama,Robert Aldrich,Christopher Knopf|Joseph Wambaugh,,119,6.2,1.0
1180,PG,Animation|Kids and Family|Science Fiction and Fantasy,Henry Selick|Tim Burton,Tim Burton|Caroline Thompson|Michael McDowell,1993-10-24,76,7.4,1.0
1182,PG,Documentary|Musical and Performing Arts,Kenny Ortega,unknown,2009-10-28,121,6.2,1.0
1183,R,Comedy|Drama|Romance,Sofia Coppola,Sofia Coppola,2003-09-26,102,7.7,1.0
1185,NR,Drama,Natalya Kudryashova,Natalya Kudryashova,,116,6.2,1.0
1186,R,Drama|Romance,Sydney Pollack,David Rayfiel|Judith Rascoe|Paul Schrader,1990-01-01,144,4.8,0.0
1187,NR,Art House and International,Ji Woo Chung,unknown,,100,6.2,1.0
1189,PG,Art House and International|Classics|Drama,Federico Fellini,Federico Fellini|Tullio Pinelli|Ennio Flaiano,1954-09-06,115,6.2,1.0
1191,NR,Classics|Comedy|Musical and Performing Arts,Irving Pichel,Harry Kurnitz|William Bowers,1947-07-01,89,6.2,1.0
1192,NR,Horror,unknown,unknown,,90,6.2,1.0
1194,NR,Art House and International|Comedy|Mystery and Suspense,Stanley Long,unknown,,96,6.2,1.0
1195,NR,Drama,unknown,unknown,,90,6.2,1.0
1196,NR,Classics|Musical and Performing Arts,Busby Berkeley,unknown,1940-01-01,120,6.2,1.0
1197,R,Art House and International|Drama|Special Interest,Bertrand Bonello,Bertrand Bonello|Thomas Bidegain,2015-05-08,135,6.3,1.0
1199,PG-13,Comedy,Peter Faiman,John Hughes,1991-07-19,107,4.9,0.0
1200,R,Action and Adventure|Drama|Western,Andrew Dominik,Andrew Dominik,2007-10-05,159,7.1,1.0
1203,PG,Art House and International|Drama,Richard Attenborough,John Briley,1987-11-06,157,6.4,1.0
1206,PG-13,Mystery and Suspense|Science Fiction and Fantasy,Antony Hoffman|Anthony Hoffman,Chuck Pfarrer|Jonathan Lemkin|Channing Gibson,2000-11-10,108,5.3,0.0
1207,R,Drama|Mystery and Suspense,Nicholas Racz,unknown,2003-01-11,95,6.0,1.0
1208,PG,Animation|Comedy|Kids and Family,Brad Bird,Brad Bird,2004-11-05,115,7.8,1.0
1209,NR,Drama|Horror,Alan Gibson,unknown,,60,6.2,1.0
1210,PG-13,Comedy|Drama|Romance,Gary David Goldberg,Gary David Goldberg,2005-07-29,98,5.8,0.0
1211,PG,Art House and International|Comedy|Drama,Peter Wang,Peter Wang|Shirley Sun,1986-05-30,103,6.3,1.0
1214,R,Drama|Mystery and Suspense,Perry Moore|Hunter Hill,Hunter Hill|Perry Moore,2008-11-07,93,5.1,0.0
1215,NR,Mystery and Suspense,Navdeep Singh,Sudip Sharma,,120,5.8,1.0
1216,NR,Comedy|Drama,Oscar Godoy,Oscar Godoy|Daniel Laguna,,85,6.2,1.0
1217,R,Action and Adventure|Drama,unknown,unknown,2007-08-17,114,5.4,0.0
1218,R,Comedy|Romance,Christian Ditter,Abby Kohn|Marc Silverstein|Dana Fox,2016-02-12,110,6.2,1.0
1219,PG,Action and Adventure|Kids and Family|Science Fiction and Fantasy,Steven Spielberg,unknown,1991-12-11,136,4.9,0.0
1220,NR,Drama|Mystery and Suspense,Oren Shai,Oren Shai|Webb Wilcoxen,2016-10-28,88,6.0,0.0
1221,R,Drama|Science Fiction and Fantasy|Western,Jim Jarmusch,Jim Jarmusch,1995-05-26,121,6.8,1.0
1222,R,Drama,unknown,unknown,2003-09-05,132,6.1,1.0
1223,PG-13,Comedy|Drama|Romance,Peyton Reed,Vince Vaughn|Jeremy Garelick|Jay Lavender,2006-06-01,107,5.8,0.0
1224,NR,Action and Adventure|Drama,Jean Negulesco,Ivan Moffat|Dwight Taylor,1957-05-16,120,6.2,1.0
1225,NR,Drama|Romance,unknown,unknown,,100,6.2,1.0
1226,R,Drama,unknown,unknown,,107,5.3,1.0
1227,PG-13,Action and Adventure|Drama|Western,Tom Shell,Eliizabeth Hansen,2001-11-27,97,6.2,1.0
1228,PG,Classics|Comedy|Musical and Performing Arts|Romance,Milton Katselas,Leonard Gershe|Jay Presson Allen,,108,6.2,0.0
1229,NR,Documentary,unknown,unknown,,10,6.2,1.0
1231,R,Mystery and Suspense|Science Fiction and Fantasy|Western,unknown,unknown,2014-06-13,103,6.3,1.0
1232,NR,Drama|Television,Peter Bogdanovich,Christian Darren,2004-09-25,120,5.1,0.0
1234,R,Comedy|Drama|Special Interest,Guy Maddin,Guy Maddin,1993-08-27,100,6.1,1.0
1235,PG,Art House and International|Comedy|Drama|Science Fiction and Fantasy|Special Interest,unknown,unknown,1972-09-15,101,7.8,1.0
1236,R,Drama,Ewan McGregor,John Romano,2016-10-21,126,5.5,0.0
1237,PG-13,Comedy,Douglas McGrath,Aline Brosh McKenna,2011-09-16,89,4.9,0.0
1238,PG,Comedy,Ken Shapiro,Ken Shapiro,1981-12-25,91,3.7,0.0
1239,G,Animation|Kids and Family,Frank Nissen,Brian Hohlfeld|Evan Spiliotopoulos,2005-02-11,67,6.4,1.0
1241,NR,Comedy|Romance,unknown,Isabel Dawn|Boyce de Gaw|Alan Campbell|Dorothy Parker,,80,9.0,1.0
1242,NR,Classics|Comedy|Drama,Preston Sturges,Preston Sturges,1944-08-09,101,7.7,1.0
1243,PG-13,Drama,Thomas Carter,Mark Schwahn|John Gatins,2005-01-14,136,6.2,1.0
1244,PG,Comedy|Romance,Tom McLoughlin,Tom McLoughlin,1987-01-01,114,3.9,0.0
1246,NR,Comedy|Special Interest,unknown,unknown,,30,6.2,1.0
1252,PG-13,Action and Adventure|Comedy|Western,Tom Dey,Miles Millar|Alfred Gough,2000-05-26,110,6.6,1.0
1253,PG-13,Art House and International|Comedy|Drama,Berit Nesheim,Berit Nesheim|Lasse Glomm,1997-10-01,100,6.5,1.0
1255,PG-13,Action and Adventure|Drama|Science Fiction and Fantasy,unknown,Gene Roddenberry|Alex Kurtzman|Roberto Orci,2009-05-07,127,6.2,1.0
1256,R,Drama|Mystery and Suspense|Science Fiction and Fantasy,Marc Forster,David Benioff,2005-10-21,99,5.5,0.0
1257,R,Animation|Art House and International|Comedy|Special Interest,Henri Xhonneux,Henri Xhonneux|Roland Topor,,88,5.0,0.0
1259,NR,Documentary|Sports and Fitness,unknown,unknown,,90,6.2,1.0
1260,NR,Documentary|Special Interest|Television,Erik Gandini,Erik Gandini,2009-08-28,84,6.6,1.0
1261,R,Comedy|Drama,Herbert Ross,Don Roos,1995-02-03,115,6.3,1.0
1263,PG-13,Comedy|Romance,Daniel Taplitz,Daniel Taplitz,2004-05-14,86,5.4,0.0
1264,R,Mystery and Suspense,Stephan Rick,unknown,2018-10-19,90,6.1,0.0
1265,PG-13,Comedy|Drama,Lawrence Kasdan,Lawrence Kasdan|Meg Kasdan,2012-04-20,103,5.1,0.0
1266,R,Drama|Mystery and Suspense,Gordon Willis,unknown,,96,4.6,0.0
1267,NR,Action and Adventure|Kids and Family|Science Fiction and Fantasy,Guy Ritchie,John August|Guy Ritchie,,90,6.2,1.0
1268,R,Comedy,Jacob Aaron Estes,Jacob Aaron Estes,2012-11-02,91,6.2,1.0
1270,NR,Art House and International|Drama,Xie Jin,Yanzhou Lu,,120,6.2,1.0
1271,R,Horror,Paul Schrader,unknown,2005-05-20,111,5.6,0.0
1272,NR,Classics|Drama|Romance,William Wyler,Augustus Goetz|Ruth Goodman Goetz,1950-02-10,115,7.6,1.0
1273,PG,Drama,Eleanor Burke|Ron Eyal,unknown,,77,6.2,1.0
1274,R,Comedy|Drama,Philip Goodhew,Philip Goodhew,1996-09-10,105,5.5,0.0
1275,NR,Drama,Jen McGowan,Colin Pink|Jen McGowan,,11,6.2,1.0
1276,NR,Classics|Drama|Mystery and Suspense,Fedor Ozep,Leonard Lee|Rian James,1947-11-20,89,6.2,1.0
1277,PG-13,Action and Adventure|Drama|Horror|Science Fiction and Fantasy,Wolfgang Petersen,Edward Khmara,1985-12-20,109,5.7,1.0
1279,PG,Comedy|Kids and Family,Paul Feig,Mya Stark|Jacob Meszaros,2006-12-08,89,5.2,0.0
1280,NR,Action and Adventure|Comedy,Chris Riedell|Nick Riedell,Daniel Kinno,,92,6.2,1.0
1281,PG-13,Comedy|Romance,James Lapine,Sarah Kernochan,1991-04-12,108,6.5,1.0
1282,NR,Documentary|Drama,Irving Rapper,Alan LeMay|Harry Chandlee,1944-07-22,130,6.2,1.0
1283,NR,Documentary|Special Interest,Tim Nackashi|David Sampliner|Eric DelaBarre,unknown,,58,4.8,0.0
1284,NR,Action and Adventure|Art House and International|Drama,Mitsuo Yanagimachi,unknown,,120,7.6,1.0
1285,NR,Comedy|Science Fiction and Fantasy,William Beaudine,unknown,,70,6.2,1.0
1286,NR,Art House and International,Alberto Lattuada,unknown,,105,6.1,1.0
1287,G,Art House and International|Documentary|Drama|Musical and Performing Arts|Special Interest,Godfrey Reggio,Godfrey Reggio|Ken Richards,1988-04-29,95,6.8,1.0
1288,PG,Comedy,Steve Carr,Kevin James|Nick Bakay,2009-01-16,91,5.3,0.0
1289,R,Art House and International|Comedy|Drama,Dusan Makavejev,unknown,1981-11-08,98,6.5,1.0
1290,R,Action and Adventure|Drama|Horror|Mystery and Suspense,unknown,unknown,2005-06-24,92,6.6,1.0
1291,PG-13,Comedy,Barnaby Thompson|Oliver Parker,Nick Moorcroft|Piers Ashworth|Barnaby Thompson|Oliver Parker,2007-12-10,101,5.2,0.0
1292,R,Art House and International|Drama,Lisa Cholodenko,Lisa Cholodenko,2003-03-07,103,6.4,1.0
1293,NR,Art House and International|Drama,Li Yang,Li Yang,2003-01-01,92,6.2,1.0
1295,PG,Science Fiction and Fantasy,Robert Stromberg,Linda Woolverton,2014-05-30,97,6.2,1.0
1296,NR,Drama,unknown,unknown,,104,6.2,1.0
1297,R,Drama,Susanna White,Steven Knight,2018-06-29,102,6.2,1.0
1298,PG-13,Comedy|Science Fiction and Fantasy,Tom Brady,Rob Schneider|Tom Brady,2002-12-13,101,4.8,0.0
1300,R,Drama,Tim Blake Nelson,Tim Blake Nelson,2002-10-25,108,6.8,1.0
1304,NR,Action and Adventure|Art House and International|Drama,Kiyoshi Kurosawa,Kiyoshi Kurosawa,2000-01-01,104,6.2,1.0
1305,PG,Animation|Comedy|Kids and Family,Steve Oedekerk,Steve Oedekerk,2006-08-04,90,5.0,0.0
1307,PG-13,Drama,Sacha Gervasi,unknown,2012-11-23,98,6.2,1.0
1308,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense,unknown,unknown,1977-02-09,126,5.0,0.0
1309,NR,Drama|Mystery and Suspense,John Badham,Matthew Tabak,2002-09-16,91,6.0,0.0
1310,NR,Action and Adventure|Classics|Western,Burt Kennedy,Clair Huffaker,1967-05-27,96,6.1,1.0
1311,PG,Action and Adventure|Art House and International|Mystery and Suspense,Richard Lester,unknown,1974-09-25,126,6.2,1.0
1313,PG-13,Comedy,Amy Heckerling,John Hughes|Robert Klane,1985-07-26,95,4.8,0.0
1314,NR,Action and Adventure|Art House and International|Classics|Drama,Stephen Shin,unknown,1994-06-09,178,7.0,1.0
1315,PG,Action and Adventure|Comedy|Kids and Family|Mystery and Suspense,Robert Rodriguez,Robert Rodriguez,2001-03-30,88,6.8,1.0
1317,PG-13,Comedy|Drama|Romance,Joe Roth,Donna Roth|Billy Crystal|Peter Tolan,2001-07-20,103,5.8,0.0
1318,NR,Animation|Kids and Family,unknown,Elise Allen,2010-05-01,75,6.2,1.0
1319,PG,Action and Adventure|Comedy,unknown,unknown,1983-01-28,96,4.0,0.0
1320,R,Drama,Curtis Hanson,Scott Silver,2002-11-08,111,6.7,1.0
1321,PG-13,Drama,Tate Taylor,Tate Taylor|Jez Butterworth|John-Henry Butterworth|Steven Baigelman,2014-08-01,138,6.7,1.0
1322,R,Horror|Science Fiction and Fantasy,Jackie Kong,Jackie Kong,1983-11-18,82,3.0,0.0
1324,NR,Art House and International|Comedy|Drama|Science Fiction and Fantasy,Wojciech Has,Tadeusz Kwiatkowski,1999-05-21,175,6.2,1.0
1325,R,Action and Adventure|Horror|Science Fiction and Fantasy,Shane Black,Shane Black|Fred Dekker,2018-09-14,90,5.5,0.0
1326,NR,Art House and International|Drama,unknown,unknown,2001-07-11,89,6.4,1.0
1327,PG-13,Drama,unknown,Cheryl Edwards,2004-02-20,110,5.1,0.0
